MONTH;BOROUGH;COMMUNITYDISTRICT;REFUSETONSCOLLECTED;PAPERTONSCOLLECTED;MGPTONSCOLLECTED;RESORGANICSTONS;SCHOOLORGANICTONS;LEAVESORGANICTONS;XMASTREETONS;BOROUGH_ID
2015 / 10;Brooklyn;10;3277.670000000000073;541.039999999999964;406.610000000000014;107.609999999999999;86.070000000000007;;;3
1993 / 01;Bronx;03;1966.600000000000136;;;;;;;2
1996 / 12;Queens;10;4028.400000000000091;413.449999999999989;290.160000000000025;;;;;4
2007 / 02;Queens;02;2330.220000000000255;331.620000000000005;221.219999999999999;;;;;4
2017 / 04;Manhattan;06;2675.380000000000109;496.770000000000039;387.170000000000016;11.82;;;;1
1993 / 03;Brooklyn;02;2759.200000000000273;;;;;;;3
2005 / 09;Brooklyn;06;2446.650000000000091;719.460000000000036;355.590000000000032;;;;;3
2013 / 10;Brooklyn;02;2408.170000000000073;426.28000000000003;293.189999999999998;;;;;3
1996 / 07;Bronx;12;4716.199999999999818;357.810000000000002;509.180000000000007;;;;;2
2007 / 01;Bronx;01;1923.680000000000064;84.650000000000006;89.5;;;;6.8;2
2006 / 07;Brooklyn;06;2538.230000000000018;649.509999999999991;359.29000000000002;;;;;3
1993 / 06;Staten Island;02;5240.300000000000182;;;;;;;5
2002 / 12;Brooklyn;11;5208.470000000000255;819.600000000000023;;;;;;3
2004 / 10;Bronx;03;1648.3900000000001;54.539999999999999;71.590000000000003;;;;;2
2015 / 03;Manhattan;04;2294.970000000000255;389.199999999999989;316.28000000000003;;;;;1
1997 / 11;Brooklyn;18;5808.100000000000364;819.180000000000064;432.740000000000009;;;;;3
1996 / 03;Queens;08;3435.0;418.060000000000002;224.349999999999994;;;;;4
2002 / 01;Manhattan;01;929.399999999999977;2.31;96.519999999999996;;;;5.97;1
2006 / 03;Staten Island;03;5907.050000000000182;1191.150000000000091;667.009999999999991;;;;;5
1992 / 06;Manhattan;06;4031.0;;;;;;;1
2003 / 06;Queens;14;3532.930000000000291;298.189999999999998;;;;;;4
1999 / 07;Brooklyn;15;4339.039999999999964;824.409999999999968;574.870000000000005;;;;;3
2012 / 02;Manhattan;09;2346.679999999999836;221.5;171.870000000000005;;;;;1
2014 / 08;Brooklyn;11;4855.630000000000109;618.690000000000055;412.420000000000016;;;;;3
2011 / 12;Brooklyn;07;3344.0;467.600000000000023;312.53000000000003;;;;;3
2016 / 08;Queens;01;4113.230000000000473;601.539999999999964;589.580000000000041;;;;;4
2010 / 08;Brooklyn;18;5489.819999999999709;630.950000000000045;478.519999999999982;;;;;3
1995 / 05;Manhattan;04;1872.900000000000091;249.159999999999997;130.620000000000005;;;;;1
2013 / 08;Queens;08;3729.420000000000073;505.090000000000032;331.269999999999982;;;;;4
2001 / 08;Brooklyn;03;4924.789999999999964;222.310000000000002;401.800000000000011;;;;;3
2011 / 04;Bronx;04;4543.050000000000182;176.360000000000014;186.450000000000017;;;;;2
2002 / 09;Bronx;07;4432.3100000000004;194.719999999999999;;;;;;2
2009 / 05;Queens;06;2889.159999999999854;454.819999999999993;286.519999999999982;;;;;4
2005 / 07;Queens;11;3625.400000000000091;711.230000000000018;385.269999999999982;;;;;4
1998 / 05;Bronx;07;3500.349999999999909;275.400000000000034;477.620000000000005;;;;;2
1993 / 12;Queens;14;2356.400000000000091;206.680000000000007;133.310000000000002;;;;;4
2014 / 03;Bronx;04;4235.930000000000291;212.930000000000007;207.230000000000018;;;;;2
1998 / 10;Bronx;05;3328.119999999999891;123.850000000000009;292.670000000000016;;;;;2
2007 / 04;Queens;09;4010.880000000000109;511.400000000000034;350.550000000000011;;;;;4
1991 / 07;Queens;09;4381.300000000000182;;;;;;;4
2001 / 10;Bronx;11;3101.650000000000091;420.180000000000007;402.150000000000034;;;;;2
2002 / 08;Brooklyn;09;3674.950000000000273;200.300000000000011;;;;;;3
2007 / 02;Bronx;05;3147.670000000000073;148.950000000000017;226.480000000000018;;;;;2
2009 / 02;Brooklyn;18;4063.700000000000273;574.460000000000036;407.579999999999984;;;;;3
2013 / 12;Brooklyn;03;4004.730000000000018;291.310000000000002;241.009999999999991;;;;;3
2015 / 02;Brooklyn;09;2357.039999999999964;209.120000000000005;185.990000000000009;;37.18;;;3
1999 / 04;Brooklyn;07;3116.539999999999964;384.210000000000036;418.100000000000023;;;;;3
2016 / 01;Brooklyn;02;2164.539999999999964;364.410000000000025;286.509999999999991;;23.420000000000002;;62.899999999999999;3
2009 / 06;Manhattan;02;2334.650000000000091;519.639999999999986;291.300000000000011;;;;;1
1995 / 11;Brooklyn;17;5007.100000000000364;288.53000000000003;261.639999999999986;;;;;3
2012 / 07;Manhattan;08;5147.630000000000109;902.850000000000023;536.240000000000009;;;;;1
2008 / 01;Brooklyn;16;2043.460000000000036;98.219999999999999;104.409999999999997;;;;3.74;3
2005 / 03;Queens;03;5037.869999999999891;480.079999999999984;394.850000000000023;;;;;4
2006 / 09;Queens;07;7203.720000000000255;1364.769999999999982;567.560000000000059;;;;;4
2004 / 09;Manhattan;08;6837.890000000000327;1889.329999999999927;644.990000000000009;;;;;1
2008 / 08;Brooklyn;17;4575.609999999999673;344.920000000000016;373.340000000000032;;;;;3
1992 / 06;Manhattan;02;2882.700000000000273;;;;;;;1
2008 / 06;Brooklyn;17;4710.869999999999891;378.079999999999984;383.079999999999984;;;;;3
1992 / 06;Manhattan;09;3731.900000000000091;;;;;;;1
2000 / 04;Bronx;04;3880.599999999999909;168.759999999999991;307.720000000000027;;;;;2
2006 / 08;Manhattan;11;2716.900000000000091;148.25;121.920000000000002;;;;;1
1999 / 04;Brooklyn;16;2162.329999999999927;81.609999999999999;104.390000000000001;;;;;3
2015 / 12;Manhattan;12;5112.690000000000509;645.649999999999977;627.680000000000064;;25.98;;;1
2006 / 03;Manhattan;03;3105.599999999999909;364.430000000000007;261.939999999999998;;;;;1
2012 / 04;Manhattan;12;4857.359999999999673;356.850000000000023;343.379999999999995;;;;;1
2014 / 04;Brooklyn;11;4880.779999999999745;663.200000000000045;440.329999999999984;;;;;3
2014 / 12;Queens;07;6858.369999999999891;992.460000000000036;632.310000000000059;;;;;4
1998 / 05;Brooklyn;03;4574.489999999999782;178.360000000000014;234.230000000000018;;;;;3
1998 / 07;Manhattan;06;3409.329999999999927;181.460000000000008;411.860000000000014;;;;;1
2001 / 10;Manhattan;02;2609.200000000000273;14.0;341.379999999999995;;;;;1
2010 / 12;Queens;14;2099.949999999999818;224.060000000000002;163.009999999999991;;;;;4
2017 / 01;Brooklyn;02;2362.840000000000146;498.480000000000018;360.509999999999991;;28.91;;63.18;3
2010 / 07;Bronx;06;2342.400000000000091;108.120000000000005;132.890000000000015;;;;;2
2012 / 06;Bronx;03;1843.910000000000082;85.980000000000004;83.109999999999999;;;;;2
1993 / 11;Bronx;05;3718.900000000000091;64.680000000000007;95.969999999999999;;;;;2
2014 / 12;Brooklyn;10;3547.5;671.090000000000032;408.980000000000018;88.650000000000006;;;;3
2003 / 10;Brooklyn;10;4105.630000000000109;704.129999999999995;;;;;;3
2005 / 07;Brooklyn;15;4596.960000000000036;759.159999999999968;479.439999999999998;;;;;3
2003 / 03;Manhattan;10;3145.240000000000236;;;;;;;1
2009 / 01;Brooklyn;05;3869.309999999999945;263.430000000000007;352.329999999999984;;;;5.88;3
2007 / 08;Brooklyn;12;5348.319999999999709;644.57000000000005;383.550000000000011;;;;;3
2009 / 05;Queens;02;2753.130000000000109;359.579999999999984;281.639999999999986;;;;;4
2005 / 09;Brooklyn;02;2230.079999999999927;468.79000000000002;241.560000000000002;;;;;3
1993 / 07;Brooklyn;11;5897.199999999999818;646.730000000000018;413.240000000000009;;;;;3
2000 / 08;Brooklyn;02;2289.240000000000236;489.259999999999991;287.20999999999998;;;;;3
2011 / 11;Brooklyn;05;4457.640000000000327;244.530000000000001;271.730000000000018;;;;;3
1998 / 05;Brooklyn;04;3031.2800000000002;129.659999999999997;247.409999999999997;;;;;3
1992 / 03;Bronx;02;1485.100000000000136;;;;;;;2
1990 / 09;Manhattan;08;6236.600000000000364;;;;;;;1
2001 / 01;Brooklyn;11;4514.640000000000327;906.940000000000055;641.740000000000009;;;;46.609999999999999;3
1995 / 02;Queens;09;3022.700000000000273;294.150000000000034;244.460000000000008;;;;;4
1992 / 09;Bronx;09;5408.350000000000364;;;;;;;2
2005 / 02;Bronx;03;1566.900000000000091;59.020000000000003;65.640000000000001;;;;;2
2000 / 10;Manhattan;12;5864.020000000000437;;612.740000000000009;;;;;1
1994 / 04;Brooklyn;09;3281.0;187.310000000000002;193.550000000000011;;;;;3
1993 / 03;Queens;14;2875.700000000000273;;;;;;;4
1999 / 07;Bronx;01;1929.180000000000064;73.210000000000008;134.27000000000001;;;;;2
2006 / 07;Staten Island;03;7049.619999999999891;1194.490000000000009;716.960000000000036;;;;;5
2003 / 07;Brooklyn;15;5349.829999999999927;688.669999999999959;;;;;;3
2004 / 12;Manhattan;08;6924.980000000000473;2129.670000000000073;727.909999999999968;;;;;1
1993 / 06;Bronx;01;2451.200000000000273;;25.949999999999999;;;;;2
1996 / 04;Manhattan;06;3567.5;745.870000000000005;287.680000000000007;;;;;1
2000 / 05;Manhattan;07;6253.670000000000073;;710.190000000000055;;;;;1
1998 / 11;Queens;13;5718.590000000000146;775.009999999999991;581.289999999999964;;;;;4
2011 / 12;Bronx;05;3870.809999999999945;197.170000000000016;214.340000000000003;;;;;2
2008 / 10;Manhattan;09;2772.269999999999982;307.389999999999986;200.400000000000006;;;;;1
1992 / 04;Bronx;09;5243.100000000000364;;;;;;;2
2010 / 12;Brooklyn;12;4507.010000000000218;569.389999999999986;305.490000000000009;;;;;3
1995 / 05;Brooklyn;17;5489.300000000000182;252.110000000000014;255.590000000000003;;;;;3
2014 / 10;Brooklyn;05;4362.510000000000218;242.659999999999997;287.819999999999993;;;;;3
1997 / 02;Brooklyn;15;4016.200000000000273;509.04000000000002;268.350000000000023;;;;;3
1995 / 12;Bronx;10;2328.800000000000182;358.5;233.909999999999997;;;;;2
2011 / 04;Brooklyn;13;2122.360000000000127;185.550000000000011;161.219999999999999;;;;;3
2003 / 06;Manhattan;02;2791.900000000000091;;;;;;;1
2005 / 04;Staten Island;03;7383.670000000000073;1259.769999999999982;687.180000000000064;;;;;5
1996 / 12;Bronx;06;2138.800000000000182;57.789999999999999;80.140000000000001;;;;;2
2015 / 09;Manhattan;08;5389.270000000000437;1235.120000000000118;700.480000000000018;14.640000000000001;;;;1
2017 / 05;Manhattan;10;3001.200000000000273;271.310000000000002;257.160000000000025;;;;;1
2012 / 09;Queens;14;2966.579999999999927;233.319999999999993;197.460000000000008;;;;;4
1992 / 12;Queens;01;6057.300000000000182;;;;;;;4
1995 / 09;Manhattan;10;3118.300000000000182;69.680000000000007;83.680000000000007;;;;;1
1995 / 12;Brooklyn;02;2346.260000000000218;319.939999999999998;190.77000000000001;;;;;3
2010 / 12;Brooklyn;08;2150.329999999999927;204.599999999999994;166.930000000000007;;;;;3
2003 / 03;Brooklyn;10;3640.430000000000291;584.470000000000027;;;;;;3
1993 / 07;Brooklyn;14;4711.400000000000546;419.319999999999993;307.590000000000032;;;;;3
2006 / 04;Staten Island;01;6173.150000000000546;858.789999999999964;585.970000000000027;;;;;5
1994 / 12;Brooklyn;09;3484.099999999999909;209.730000000000018;186.52000000000001;;;;;3
2012 / 02;Bronx;03;1870.5;94.769999999999996;91.909999999999997;;;;;2
2005 / 01;Bronx;03;1714.380000000000109;54.340000000000003;55.0;;;;2.1;2
2012 / 09;Manhattan;06;2861.690000000000055;549.330000000000041;327.579999999999984;;;;;1
2000 / 04;Manhattan;11;2638.260000000000218;;155.530000000000001;;;;;1
2016 / 06;Manhattan;05;1399.960000000000036;273.95999999999998;172.710000000000008;;;;;1
2006 / 12;Brooklyn;15;4329.760000000000218;822.57000000000005;387.189999999999998;;;;;3
2000 / 12;Brooklyn;04;2852.409999999999854;192.189999999999998;332.54000000000002;;;;;3
2008 / 12;Queens;02;2837.289999999999964;420.550000000000011;286.660000000000025;;;;;4
1993 / 02;Queens;12;5238.319999999999709;;;;;;;4
2014 / 03;Queens;03;4356.149999999999636;334.090000000000032;350.150000000000034;;;;;4
1991 / 12;Brooklyn;04;3565.300000000000182;;;;;;;3
2015 / 08;Queens;11;3031.400000000000091;492.870000000000005;371.590000000000032;;;;;4
1992 / 01;Brooklyn;15;6282.699999999999818;;;;;;;3
1993 / 11;Queens;08;3987.650000000000091;508.810000000000002;246.180000000000007;;;;;4
2007 / 12;Brooklyn;06;2361.130000000000109;781.090000000000032;367.189999999999998;;;;;3
1994 / 12;Manhattan;12;6589.5;355.490000000000009;282.889999999999986;;;;;1
1991 / 06;Manhattan;12;6268.800000000000182;;;;;;;1
2005 / 08;Brooklyn;17;5606.739999999999782;374.620000000000005;446.050000000000011;;;;;3
2002 / 02;Manhattan;10;2630.510000000000218;10.35;164.560000000000002;;;;;1
2011 / 06;Brooklyn;14;5307.420000000000073;476.980000000000018;310.939999999999998;;;;;3
2014 / 10;Queens;06;2853.230000000000018;445.430000000000007;293.310000000000002;;;;;4
1993 / 08;Bronx;11;3011.599999999999909;299.050000000000011;212.300000000000011;;;;;2
1999 / 12;Queens;06;2915.579999999999927;754.620000000000005;348.519999999999982;;;156.700000000000017;;4
1991 / 09;Queens;01;5753.600000000000364;;;;;;;4
1993 / 12;Bronx;06;2028.200000000000045;64.519999999999996;92.710000000000008;;;;;2
1999 / 02;Brooklyn;10;2640.990000000000236;615.75;372.199999999999989;;;;;3
1991 / 11;Brooklyn;03;4663.199999999999818;;;;;;;3
1995 / 02;Brooklyn;04;2600.200000000000273;74.590000000000003;151.120000000000005;;;;;3
2006 / 01;Brooklyn;13;2230.420000000000073;212.830000000000013;187.400000000000006;;;;3.4;3
2000 / 07;Brooklyn;05;4671.720000000000255;293.03000000000003;553.870000000000005;;;;;3
2010 / 06;Brooklyn;11;5335.020000000000437;698.360000000000014;429.480000000000018;;;;;3
2009 / 10;Brooklyn;04;3311.150000000000091;177.469999999999999;232.789999999999992;;;;;3
2015 / 07;Manhattan;10;2930.730000000000018;261.569999999999993;234.289999999999992;;;;;1
2003 / 04;Brooklyn;03;4787.630000000000109;177.210000000000008;;;;;;3
2001 / 12;Brooklyn;17;4980.25;433.78000000000003;524.32000000000005;;;118.090000000000003;;3
1994 / 03;Queens;03;4384.800000000000182;420.560000000000002;304.410000000000025;;;;;4
2000 / 10;Manhattan;04;2141.449999999999818;;263.78000000000003;;;;;1
2002 / 03;Queens;12;6127.449999999999818;578.970000000000027;757.730000000000018;;;;;4
1994 / 04;Bronx;03;1896.900000000000091;40.710000000000001;51.210000000000001;;;;;2
2015 / 06;Manhattan;11;2441.880000000000109;210.719999999999999;168.659999999999997;;32.740000000000002;;;1
1995 / 11;Staten Island;03;4929.0;940.240000000000009;430.470000000000027;;;836.700000000000045;;5
1992 / 11;Bronx;03;2015.0;;;;;;;2
1991 / 05;Staten Island;01;5787.600000000000364;;;;;;;5
2000 / 01;Brooklyn;15;3945.539999999999964;773.370000000000005;496.300000000000011;;;;24.32;3
2011 / 11;Queens;01;4333.569999999999709;577.350000000000023;439.900000000000034;;;;;4
1999 / 05;Manhattan;05;1292.200000000000045;;124.990000000000009;;;;;1
1991 / 05;Brooklyn;05;2007.5;;;;;;;3
2017 / 04;Queens;02;2807.650000000000091;383.660000000000025;351.879999999999995;;;;;4
2001 / 08;Bronx;08;2550.460000000000036;383.860000000000014;332.370000000000005;;;;;2
2008 / 07;Manhattan;01;1067.349999999999909;374.949999999999989;156.830000000000013;;;;;1
2012 / 05;Brooklyn;17;4657.75;329.20999999999998;335.740000000000009;;;;;3
2005 / 02;Manhattan;11;2275.429999999999836;143.030000000000001;119.269999999999996;;;;;1
1998 / 02;Brooklyn;17;3918.200000000000273;266.470000000000027;272.560000000000002;;;;;3
1999 / 07;Brooklyn;05;4594.609999999999673;254.310000000000002;500.770000000000039;;;;;3
1995 / 03;Queens;04;3962.599999999999909;270.009999999999991;215.060000000000002;;;;;4
2008 / 11;Manhattan;05;1335.230000000000018;331.650000000000034;160.789999999999992;;;;;1
2006 / 10;Queens;11;3616.75;776.07000000000005;365.009999999999991;;;;;4
1995 / 11;Bronx;01;2249.200000000000273;39.310000000000002;49.649999999999999;;;;;2
2017 / 04;Brooklyn;18;5322.800000000000182;567.710000000000036;569.220000000000027;;;;;3
2010 / 07;Manhattan;04;2170.019999999999982;480.75;362.939999999999998;;;;;1
1990 / 12;Manhattan;04;2021.400000000000091;;;;;;;1
2002 / 08;Queens;07;7381.199999999999818;1072.180000000000064;;;;;;4
2012 / 03;Bronx;07;3797.570000000000164;224.080000000000013;247.75;;;;;2
2013 / 06;Queens;10;4340.720000000000255;449.769999999999982;398.470000000000027;;;;;4
1991 / 12;Bronx;09;5497.100000000000364;;;;;;;2
2004 / 02;Brooklyn;10;3174.099999999999909;178.390000000000015;;;;;;3
2013 / 04;Queens;04;4165.350000000000364;307.600000000000023;253.5;;;;;4
2002 / 11;Brooklyn;14;6176.520000000000437;481.460000000000036;;;;;;3
1997 / 01;Queens;06;2819.300000000000182;414.03000000000003;202.77000000000001;;;;22.600000000000001;4
2006 / 12;Queens;12;6479.880000000000109;647.310000000000059;518.190000000000055;;;254.390000000000015;;4
2003 / 10;Brooklyn;09;3814.710000000000036;264.329999999999984;;;;;;3
2005 / 09;Brooklyn;05;4745.230000000000473;298.120000000000005;390.590000000000032;;;;;3
2006 / 04;Queens;06;2950.389999999999873;580.57000000000005;308.230000000000018;;;;;4
1994 / 03;Bronx;11;3037.5;367.300000000000011;261.009999999999991;;;;;2
2017 / 01;Staten Island;02;3698.110000000000127;593.419999999999959;513.100000000000023;;38.700000000000003;5.72;49.439999999999998;5
2015 / 09;Queens;12;6854.230000000000473;481.740000000000009;694.610000000000014;;;;;4
2008 / 02;Bronx;12;3549.869999999999891;369.79000000000002;377.569999999999993;;;;;2
2013 / 08;Bronx;01;1957.240000000000009;86.790000000000006;87.680000000000007;;;;;2
1995 / 10;Queens;01;5473.039999999999964;435.210000000000036;302.920000000000016;;;;;4
1992 / 09;Manhattan;08;6402.699999999999818;;;;;;;1
2012 / 12;Queens;06;2761.690000000000055;475.610000000000014;266.990000000000009;;;;;4
1990 / 12;Queens;14;2770.599999999999909;;;;;;;4
1998 / 10;Brooklyn;01;4644.800000000000182;369.670000000000016;429.889999999999986;;;;;3
2013 / 01;Bronx;04;4741.739999999999782;193.920000000000016;200.960000000000008;;;;18.600000000000001;2
2015 / 02;Manhattan;08;4737.130000000000109;1078.630000000000109;783.110000000000014;9.84;;;;1
2012 / 11;Bronx;12;4401.230000000000473;372.480000000000018;398.629999999999995;;;;;2
2011 / 04;Manhattan;04;2135.220000000000255;478.460000000000036;323.170000000000016;;;;;1
1994 / 06;Bronx;06;2119.599999999999909;51.370000000000005;65.980000000000004;;;;;2
2003 / 07;Queens;02;3338.940000000000055;366.720000000000027;;;;;;4
2014 / 01;Bronx;01;1883.900000000000091;82.879999999999995;94.420000000000002;;;;3.4;2
2011 / 06;Bronx;07;4160.859999999999673;261.639999999999986;266.870000000000005;;;;;2
1990 / 11;Manhattan;08;6536.300000000000182;;;;;;;1
2005 / 04;Queens;02;2835.380000000000109;469.740000000000009;308.199999999999989;;;;;4
2006 / 03;Manhattan;05;1519.319999999999936;321.189999999999998;151.400000000000006;;;;;1
2006 / 10;Bronx;10;2737.320000000000164;455.03000000000003;255.789999999999992;;;;;2
2011 / 05;Bronx;02;1692.370000000000118;66.349999999999994;80.480000000000004;;;;;2
2001 / 10;Brooklyn;02;2386.7800000000002;550.350000000000023;273.400000000000034;;;;;3
2000 / 07;Queens;13;6527.100000000000364;857.580000000000041;892.600000000000023;;;;;4
2013 / 08;Manhattan;09;2577.920000000000073;289.870000000000005;205.120000000000005;;;;;1
2001 / 03;Brooklyn;10;3062.740000000000236;748.25;463.449999999999989;;;;;3
2016 / 05;Queens;14;3221.380000000000109;232.969999999999999;223.280000000000001;;;;;4
2011 / 10;Bronx;04;4605.869999999999891;170.009999999999991;167.870000000000005;;;;;2
2007 / 03;Manhattan;05;1475.720000000000027;302.550000000000011;166.830000000000013;;;;;1
2014 / 05;Bronx;02;1585.930000000000064;97.240000000000009;119.530000000000001;;;;;2
2010 / 05;Queens;10;3964.539999999999964;409.079999999999984;368.410000000000025;;;;;4
2014 / 02;Staten Island;01;3546.190000000000055;501.420000000000016;465.340000000000032;20.440000000000001;;;;5
1999 / 02;Queens;11;2308.099999999999909;636.740000000000009;288.139999999999986;;;;;4
2003 / 01;Bronx;11;3216.539999999999964;354.79000000000002;;;;;;2
2015 / 04;Brooklyn;10;3240.650000000000091;524.370000000000005;367.069999999999993;72.210000000000008;;;;3
2015 / 10;Manhattan;02;2105.400000000000091;460.460000000000036;295.759999999999991;;28.18;;;1
2004 / 05;Brooklyn;17;5368.069999999999709;378.620000000000005;372.360000000000014;;;;;3
2010 / 04;Queens;04;4345.190000000000509;344.829999999999984;283.400000000000034;;;;;4
1996 / 07;Queens;02;2864.200000000000273;271.220000000000027;196.830000000000013;;;;;4
1998 / 07;Brooklyn;16;2362.200000000000273;78.0;121.870000000000005;;;;;3
2013 / 10;Bronx;06;2160.349999999999909;109.900000000000006;146.370000000000005;;;;;2
2007 / 04;Brooklyn;13;2025.019999999999982;185.939999999999998;159.349999999999994;;;;;3
2004 / 01;Brooklyn;16;2192.450000000000273;62.969999999999999;;;;;2.5;3
1998 / 04;Bronx;02;1384.75;42.210000000000001;88.170000000000002;;;;;2
2012 / 02;Brooklyn;05;3756.820000000000164;216.620000000000005;248.580000000000013;;;;;3
2001 / 08;Manhattan;04;2170.360000000000127;3.89;324.579999999999984;;;;;1
2008 / 09;Brooklyn;13;2238.130000000000109;190.030000000000001;167.789999999999992;;;;;3
1993 / 02;Bronx;12;3056.0;;;;;;;2
1995 / 08;Brooklyn;01;4471.199999999999818;197.909999999999997;324.129999999999995;;;;;3
1995 / 09;Bronx;07;3855.800000000000182;185.080000000000013;206.150000000000006;;;;;2
1999 / 11;Queens;14;2393.800000000000182;295.850000000000023;215.590000000000003;;;122.609999999999999;;4
2001 / 10;Brooklyn;13;2353.5300000000002;40.670000000000002;227.180000000000007;;;;;3
2013 / 10;Brooklyn;07;3341.369999999999891;414.569999999999993;319.110000000000014;38.25;;;;3
2003 / 04;Brooklyn;13;2600.849999999999909;201.800000000000011;;;;;;3
2006 / 12;Bronx;04;4506.050000000000182;171.700000000000017;158.159999999999997;;;;;2
1996 / 08;Queens;13;7919.300000000000182;598.529999999999973;449.720000000000027;;;;;4
1993 / 02;Staten Island;03;3984.400000000000091;;;;;;;5
2013 / 11;Queens;09;3910.010000000000218;395.660000000000025;354.129999999999995;;;;;4
2014 / 12;Brooklyn;04;3122.659999999999854;236.77000000000001;268.45999999999998;;;;;3
2015 / 06;Brooklyn;04;3387.849999999999909;227.200000000000017;283.310000000000002;;;;;3
1997 / 09;Brooklyn;02;2354.700000000000273;332.660000000000025;160.069999999999993;;;;;3
2014 / 09;Manhattan;08;5478.289999999999964;1132.259999999999991;645.029999999999973;;;;;1
2013 / 08;Manhattan;07;5007.0600000000004;917.430000000000064;586.730000000000018;;15.02;;;1
1992 / 09;Manhattan;04;1839.0;;;;;;;1
2008 / 03;Bronx;09;4355.369999999999891;201.810000000000002;205.210000000000008;;;;;2
2006 / 08;Bronx;12;4293.789999999999964;447.990000000000009;506.03000000000003;;;;;2
2007 / 01;Queens;10;3544.460000000000036;550.039999999999964;411.579999999999984;;;;41.300000000000004;4
2013 / 08;Staten Island;02;4525.350000000000364;592.919999999999959;456.769999999999982;;;;;5
1995 / 01;Manhattan;01;686.100000000000023;104.939999999999998;44.130000000000003;;;;9.4;1
1997 / 04;Staten Island;03;5904.600000000000364;16.780000000000001;512.789999999999964;;;;;5
1995 / 12;Brooklyn;04;2947.0;107.140000000000001;180.530000000000001;;;;;3
2014 / 11;Bronx;01;1777.299999999999955;84.100000000000009;89.600000000000009;;;;;2
1991 / 05;Manhattan;04;2094.400000000000091;;;;;;;1
1996 / 06;Manhattan;12;6044.800000000000182;255.659999999999997;244.819999999999993;;;;;1
2015 / 05;Queens;01;4121.960000000000036;512.419999999999959;494.579999999999984;;;;;4
2011 / 08;Bronx;01;2149.940000000000055;94.810000000000002;86.070000000000007;;;;;2
2009 / 10;Bronx;02;1686.190000000000055;83.280000000000001;103.549999999999997;;;;;2
2015 / 08;Bronx;04;4005.050000000000182;202.030000000000001;258.230000000000018;;;;;2
2014 / 12;Bronx;01;2035.660000000000082;123.920000000000002;118.820000000000007;;;;;2
1991 / 06;Brooklyn;10;3537.400000000000091;;;;;;;3
1997 / 01;Queens;04;4008.599999999999909;287.230000000000018;256.269999999999982;;;;14.800000000000001;4
2012 / 10;Bronx;12;3709.460000000000036;320.810000000000002;340.25;;;;;2
1997 / 09;Manhattan;07;6274.600000000000364;;539.220000000000027;;;;;1
1996 / 03;Brooklyn;17;4492.400000000000546;251.810000000000002;262.300000000000011;;;;;3
1997 / 06;Brooklyn;02;2359.599999999999909;274.259999999999991;166.680000000000007;;;;;3
2011 / 03;Brooklyn;16;2055.710000000000036;113.090000000000003;104.540000000000006;;;;;3
1991 / 02;Brooklyn;07;554.600000000000023;;;;;;;3
1994 / 04;Manhattan;07;5721.900000000000546;1218.730000000000018;490.04000000000002;;;;;1
2014 / 11;Brooklyn;06;2137.170000000000073;554.690000000000055;342.610000000000014;107.299999999999997;27.199999999999999;;;3
2002 / 07;Brooklyn;17;6107.859999999999673;284.850000000000023;;;;;;3
2005 / 09;Queens;11;3529.119999999999891;775.509999999999991;375.480000000000018;;;;;4
1999 / 11;Queens;03;4502.0;468.900000000000034;486.810000000000002;;;163.450000000000017;;4
1998 / 12;Manhattan;12;6033.800000000000182;116.870000000000005;555.5;;;;;1
2017 / 04;Manhattan;10;2664.5;241.280000000000001;229.490000000000009;;;;;1
2001 / 04;Brooklyn;15;4639.890000000000327;840.269999999999982;585.100000000000023;;;;;3
2005 / 07;Bronx;07;3948.910000000000309;247.789999999999992;348.759999999999991;;;;;2
1994 / 03;Bronx;07;4008.700000000000273;;;;;;;2
2015 / 09;Bronx;06;2133.940000000000055;134.379999999999995;174.759999999999991;;53.969999999999999;;;2
1997 / 08;Queens;12;8223.239999999999782;370.129999999999995;469.439999999999998;;;;;4
1999 / 02;Queens;02;2193.099999999999909;328.449999999999989;266.930000000000007;;;;;4
1997 / 07;Manhattan;11;3300.800000000000182;13.220000000000001;68.170000000000002;;;;;1
2014 / 06;Brooklyn;03;4173.0;267.579999999999984;240.0;;;;;3
1991 / 12;Staten Island;02;3988.900000000000091;;;;;;;5
2011 / 06;Bronx;06;2417.920000000000073;111.670000000000002;131.409999999999997;;;;;2
2005 / 06;Brooklyn;17;5717.590000000000146;433.449999999999989;437.269999999999982;;;;;3
1996 / 03;Brooklyn;12;5638.699999999999818;560.710000000000036;452.949999999999989;;;;;3
1991 / 09;Queens;07;6054.199999999999818;;;;;;;4
1998 / 05;Brooklyn;18;6115.449999999999818;863.5;544.789999999999964;;;;;3
1992 / 11;Brooklyn;03;4565.100000000000364;;;;;;;3
2005 / 05;Manhattan;11;2588.269999999999982;153.719999999999999;116.969999999999999;;;;;1
1992 / 10;Brooklyn;03;4704.400000000000546;;;;;;;3
2002 / 09;Manhattan;10;3167.75;;;;;;;1
1994 / 12;Manhattan;09;3295.200000000000273;245.810000000000002;144.719999999999999;;;;;1
1994 / 04;Queens;07;6302.800000000000182;848.930000000000064;461.610000000000014;;;;;4
1998 / 10;Manhattan;08;6556.800000000000182;;771.360000000000014;;;;;1
1995 / 06;Bronx;04;4241.800000000000182;118.010000000000005;129.5;;;;;2
2012 / 10;Manhattan;11;2257.550000000000182;163.289999999999992;110.640000000000001;;;;;1
